,0,1
jboss7.x,topic_171,0.10741301
xml-serialization,topic_11,0.0781784
exchange-server,topic_64,0.1017961
flash-media-server,topic_192,0.0033492022
apache-cayenne,topic_0,0.0
visual-web-developer,topic_302,0.01694193
sympy,topic_283,0.075134724
linq-to-entities,topic_414,0.059945453
debouncing,topic_0,0.0
symbolic-math,topic_202,0.01847404
office365api,topic_362,0.023797961
finite-element-analysis,topic_0,0.0
ubuntu-12.04,topic_419,0.060744442
redmine,topic_399,0.023690674
atmel,topic_434,0.0021876446
griffon,topic_0,0.0
self-signed,topic_165,0.016317297
neural-network,topic_104,0.23683892
grails-plugin,topic_225,0.017565588
spdy,topic_0,0.0
asp.net-identity-3,topic_234,0.0066921604
vbscript,topic_401,0.24126641
pong,topic_139,0.004108918
opentracing,topic_0,0.0
shopify,topic_196,0.094770774
financial,topic_0,0.0
timeoutexception,topic_0,0.0
rebase,topic_93,0.031438433
markers,topic_22,0.011254461
unity3d-unet,topic_251,0.002851839
jira,topic_20,0.043457214
android-dialog,topic_28,0.009424427
android-manifest,topic_259,0.045745857
razor-pages,topic_113,0.045878824
retrolambda,topic_0,0.0
scale,topic_296,0.05161971
typo3,topic_34,0.09321515
dot-product,topic_379,0.0016116857
lumen,topic_463,0.042245384
copy-on-write,topic_0,0.0
entity-framework,topic_143,0.5403755
outlook-2013,topic_498,0.0053940876
dfa,topic_190,0.0056391875
sentence,topic_0,0.0
faceted-search,topic_331,0.011572811
webvtt,topic_0,0.0
mixins,topic_400,0.017294852
reset-password,topic_0,0.0
substring,topic_344,0.14597274
qnetworkreply,topic_472,0.0022421526
user-input,topic_226,0.06551346
gcloud,topic_317,0.025336022
rippledrawable,topic_269,0.0015772943
tcpdump,topic_344,0.017224288
hive-serde,topic_0,0.0
request,topic_461,0.26440677
avplayeritem,topic_422,0.0028206466
notepad++,topic_301,0.111508004
webdriver-io,topic_471,0.010350982
google-chrome,topic_432,0.6516193
jinja2,topic_379,0.034830317
ssas-tabular,topic_184,0.011264684
price,topic_46,0.009116891
preference,topic_441,0.0015143224
dynamics-crm-online,topic_460,0.01751957
permalinks,topic_271,0.009124525
credit-card,topic_277,0.012406888
selenium-webdriver,topic_324,0.22135179
gtk3,topic_228,0.03860988
github-api,topic_66,0.019089261
struct,topic_469,0.06479817
devexpress,topic_172,0.08341387
squeel,topic_483,0.0009874378
prepared-statement,topic_50,0.17559148
tlistview,topic_313,0.0011006981
react-native,topic_320,0.5837428
textwatcher,topic_212,0.004533892
prepare,topic_10,0.008800223
cucumber-jvm,topic_253,0.030843204
false-positive,topic_0,0.0
tortoisehg,topic_293,0.020410888
wal,topic_0,0.0
android-sharedpreferences,topic_129,0.010504775
suppress-warnings,topic_58,0.021707565
facet,topic_37,0.009656467
rollup,topic_178,0.017022854
google-street-view,topic_22,0.011460335
dispatcher,topic_121,0.027809404
stub,topic_165,0.020923963
spring-roo,topic_318,0.027230978
coordinate-systems,topic_11,0.012744961
growl,topic_0,0.0
opengraph,topic_102,0.014268656
binary-data,topic_61,0.0105834445
dm-script,topic_0,0.0
jdialog,topic_82,0.018747043
plesk,topic_36,0.025307741
siblings,topic_480,0.02352395
spring-jdbc,topic_430,0.03444451
cabal-install,topic_469,0.0008125973
maven-2,topic_33,0.13102506
protractor,topic_279,0.21250291
getscript,topic_349,0.00017463957
android-ndk,topic_281,0.16904686
azure-api-apps,topic_475,0.0028292043
scada,topic_0,0.0
wordpress-theming,topic_271,0.04130859
hebrew,topic_378,0.02110714
android-doze,topic_0,0.0
naming,topic_319,0.028101368
human-readable,topic_0,0.0
type-families,topic_182,0.0025724575
ioctl,topic_131,0.020022124
multipartform-data,topic_328,0.026990768
lisp,topic_369,0.22513594
android-arrayadapter,topic_490,0.06855199
kotlin,topic_212,0.21972924
nonblocking,topic_258,0.035009988
hint,topic_229,0.00455555
postscript,topic_135,0.00695992
completion,topic_0,0.0
control-structure,topic_0,0.0
nsset,topic_476,0.0022182676
authorization,topic_410,0.14010412
scriptblock,topic_0,0.0
fetchxml,topic_306,0.0022856893
cucumber,topic_253,0.23619093
modelsim,topic_358,0.01135715
x264,topic_451,0.010138885
jquery-knob,topic_341,0.002929282
qtcore,topic_306,0.0026070003
vtune,topic_0,0.0
servicebus,topic_169,0.0073115574
powerbuilder,topic_12,0.014798094
blogger,topic_480,0.09525652
maven-release-plugin,topic_369,0.029887008
mailmerge,topic_393,0.008648173
vim-syntax-highlighting,topic_286,0.0038712262
core.async,topic_471,0.0024628197
ghostscript,topic_177,0.05457773
center,topic_296,0.04299742
google-chrome-app,topic_486,0.03314932
forward,topic_384,0.011905452
android-edittext,topic_442,0.008661526
screen-orientation,topic_203,0.014703478
tarfile,topic_0,0.0
equals,topic_7,0.082209006
ajax4jsf,topic_343,0.011781109
fbconnect,topic_281,0.005819287
suite,topic_0,0.0
x509certificate,topic_480,0.09293508
openshift-origin,topic_170,0.00570318
jquery-select2-4,topic_26,0.0046439464
iframe,topic_293,0.53632945
openfeint,topic_0,0.0
anchor,topic_206,0.083348215
android-activity,topic_337,0.3629319
components,topic_344,0.15625775
solr,topic_62,0.3393607
unreal-blueprint,topic_0,0.0
forms-authentication,topic_31,0.0982875
raw-sockets,topic_33,0.009757937
writetofile,topic_0,0.0
sonarqube,topic_215,0.21289682
openxlsx,topic_0,0.0
android-bluetooth,topic_129,0.031572793
static-methods,topic_472,0.05274837
data-cleaning,topic_358,0.025607716
qt5.4,topic_29,0.0032306698
dart-js-interop,topic_241,0.0014398631
nested-generics,topic_429,0.0015377589
invalidation,topic_16,0.004418029
tableau-server,topic_372,0.0027631249
mysql-json,topic_337,0.0013388329
random-walk,topic_0,0.0
fuzzywuzzy,topic_204,0.011669796
javassist,topic_18,0.019251259
codeigniter-3,topic_493,0.06433202
clips,topic_94,0.009325003
mysqli,topic_41,0.51758
dynamic-language-runtime,topic_428,0.0024241875
sql-server-agent,topic_197,0.005993598
worldwind,topic_0,0.0
.net-cf-3.5,topic_0,0.0
entity-framework-core,topic_5,0.13527884
pgadmin-4,topic_313,0.0043084472
nfs,topic_195,0.012266928
scrapy,topic_427,0.17149657
messages,topic_78,0.01619711
webcrypto-api,topic_0,0.0
uitableviewsectionheader,topic_103,0.0030866018
pyspark,topic_362,0.36288998
nowjs-sockets,topic_0,0.0
windows-phone-7.1,topic_331,0.04150927
code-completion,topic_130,0.011217223
vichuploaderbundle,topic_243,0.0041076695
verbose,topic_0,0.0
api,topic_392,0.5571872
will-paginate,topic_496,0.022854656
vigenere,topic_403,0.0017466936
bresenham,topic_0,0.0
country-codes,topic_0,0.0
kentor-authservices,topic_0,0.0
class-library,topic_150,0.02127934
floating-point,topic_443,0.39459276
html-select,topic_249,0.049788013
streamwriter,topic_11,0.022421366
python-imaging-library,topic_355,0.052805703
fossil,topic_0,0.0
bin,topic_8,0.010287363
gnu-parallel,topic_419,0.010662588
extends,topic_462,0.024804201
connection-pooling,topic_347,0.082008444
qmake,topic_118,0.018999413
url,topic_255,0.46527418
amazon-rekognition,topic_206,0.003949118
remove-if,topic_0,0.0
tsung,topic_0,0.0
flicker,topic_168,0.013784415
expansion,topic_1,0.008619137
modbus,topic_366,0.010301344
time,topic_263,0.56494886
intel-mkl,topic_199,0.018138135
telegram,topic_79,0.04358246
mongoose,topic_93,0.55834407
unreal-engine4,topic_497,0.0015902636
hangouts-chat,topic_0,0.0
take,topic_0,0.0
capacitor,topic_0,0.0
aspect-ratio,topic_386,0.024344275
regression,topic_134,0.07194582
google-chrome-devtools,topic_392,0.050765175
gradle-experimental,topic_0,0.0
executorservice,topic_405,0.035093453
goroutine,topic_254,0.008953116
jdk1.5,topic_0,0.0
lag,topic_296,0.019724373
freebsd,topic_453,0.011551659
marketplace,topic_246,0.0070668063
nativescript,topic_119,0.17037037
android-service-binding,topic_136,0.005693713
content-type,topic_485,0.023435159
adsense-api,topic_0,0.0
inline-formset,topic_440,0.003807298
qpainter,topic_73,0.015465547
deprecation-warning,topic_0,0.0
window,topic_32,0.0997446
facebook-analytics,topic_0,0.0
sqlalchemy,topic_193,0.08684427
business-intelligence,topic_273,0.037859272
instruments,topic_323,0.0066001043
susy,topic_250,0.0045696357
mouseevent,topic_248,0.09226729
apt-get,topic_141,0.030031148
samsung-galaxy,topic_491,0.005075313
colors,topic_35,0.16238357
dropdownlistfor,topic_185,0.00020401608
clickhouse,topic_189,0.005939515
azure-cdn,topic_47,0.0029470222
backgroundworker,topic_167,0.062292475
blobstorage,topic_0,0.0
clang-format,topic_432,0.003822428
spyne,topic_193,0.0010354104
gsp,topic_113,0.053587798
material-design,topic_239,0.12315065
pyqt5,topic_174,0.10345211
texture-mapping,topic_156,0.020158857
quadratic-programming,topic_0,0.0
switching,topic_0,0.0
scintilla,topic_107,0.0053967666
mapbox,topic_377,0.12193585
xamarin.android,topic_241,0.14397624
expandablelistadapter,topic_150,0.014856848
leap-motion,topic_106,0.008292935
class-attributes,topic_0,0.0
gradle,topic_28,0.24356164
google-cloud-datastore,topic_72,0.074032955
init,topic_453,0.009164792
castle-monorail,topic_0,0.0
enums,topic_278,0.4237175
xcode8,topic_158,0.06590521
linq-to-xml,topic_143,0.031982962
programmatically,topic_0,0.0
jfilechooser,topic_116,0.010829366
kotlin-coroutines,topic_263,0.012677219
fetch,topic_57,0.024154374
android-shape,topic_259,0.001477438
ironruby,topic_0,0.0
enzyme,topic_78,0.04876719
eof,topic_99,0.02272113
angular2-services,topic_183,0.036382433
interface,topic_402,0.2698961
rasterio,topic_0,0.0
hammer.js,topic_443,0.02326135
firebase-cloud-messaging,topic_162,0.18315084
kusto,topic_0,0.0
preg-split,topic_21,0.0077016316
temporary-files,topic_38,0.010202911
image-uploading,topic_427,0.042314406
qt5.5,topic_0,0.0
ibinspectable,topic_310,0.0043421625
turing-complete,topic_0,0.0
cursor-position,topic_377,0.010996282
bearer-token,topic_328,0.0056046885
dir,topic_238,0.011382072
gdlib,topic_475,0.0013515308
payment-gateway,topic_329,0.07611814
cardinality,topic_0,0.0
perceptron,topic_104,0.006418352
asp.net-identity-2,topic_31,0.03299293
cakeyframeanimation,topic_0,0.0
closest,topic_349,0.00044255255
fiware-cygnus,topic_64,0.0064866263
posix,topic_196,0.099102795
paas,topic_296,0.0059429645
google-compute-engine,topic_13,0.0760744
node-mssql,topic_56,0.002956131
categorical-data,topic_16,0.008679514
fsm,topic_124,0.005522785
gearman,topic_52,0.0075170123
arangodb,topic_236,0.020989165
gdi+,topic_103,0.050997738
controlpanel,topic_0,0.0
aws-rds,topic_0,0.0
c++11,topic_47,0.55488545
vsix,topic_82,0.018510487
timertask,topic_310,0.029237228
sup,topic_0,0.0
velocity,topic_89,0.04166089
winpcap,topic_103,0.0063698026
decoupling,topic_0,0.0
xcode11,topic_158,0.0051390277
pry,topic_63,0.0074552773
code-duplication,topic_72,0.006050984
android-recyclerview,topic_136,0.31266257
core.autocrlf,topic_0,0.0
data-visualization,topic_292,0.07888121
paypal-adaptive-payments,topic_404,0.013355435
ruamel.yaml,topic_195,0.0022020633
semantic-versioning,topic_191,0.0046795877
cypress,topic_465,0.015544505
eslint,topic_113,0.10459205
information-retrieval,topic_458,0.008336179
vcard,topic_397,0.005337763
fseek,topic_329,0.0077129286
networkstream,topic_14,0.0070441617
lattice,topic_115,0.012402482
view-scope,topic_422,0.0030443103
android-layout,topic_203,0.5406057
spark-csv,topic_0,0.0
calibration,topic_28,0.001993081
encoding,topic_414,0.18892126
xmla,topic_0,0.0
except,topic_370,0.009202734
kdiff3,topic_0,0.0
react-redux,topic_421,0.21438214
requiredfieldvalidator,topic_371,0.010886328
cakephp-2.0,topic_36,0.067121245
azure-table-storage,topic_106,0.044048525
snowflake,topic_42,0.0015709294
docker-toolbox,topic_11,0.004271567
lwip,topic_0,0.0
configuration,topic_428,0.13688034
background-music,topic_0,0.0
stringstream,topic_75,0.018098028
rerender,topic_0,0.0
escaping,topic_343,0.17371906
skmaps,topic_152,0.010153291
bluecove,topic_472,0.0032129814
multipleselection,topic_0,0.0
worklight-studio,topic_489,0.0074925073
geojson,topic_343,0.06592309
flexslider,topic_411,0.02169248
sh,topic_312,0.028820574
schedule,topic_109,0.030179385
fputcsv,topic_10,0.011866364
datatable,topic_282,0.24542463
multi-user,topic_0,0.0
7zip,topic_16,0.009557902
associative-array,topic_383,0.028413814
lcov,topic_346,0.0050989953
sp-executesql,topic_112,0.0032381213
google-contacts-api,topic_213,0.028620804
parcel,topic_274,0.0020010541
woothemes,topic_7,0.0069912914
google-colaboratory,topic_62,0.029855672
telephonymanager,topic_269,0.0063370117
dt,topic_54,0.01972053
latex,topic_431,0.068914376
nohup,topic_187,0.012511491
bytearray,topic_429,0.044486035
apprequests,topic_230,0.011128981
pip,topic_158,0.19455811
pumping-lemma,topic_0,0.0
state-machine,topic_124,0.016905425
syntaxnet,topic_0,0.0
lazy-evaluation,topic_32,0.027554255
shared-hosting,topic_187,0.029372856
react-context,topic_79,0.005361264
android-navigation,topic_136,0.009071877
filedialog,topic_0,0.0
spring-security-rest,topic_0,0.0
sbcl,topic_197,0.009994774
flexdashboard,topic_499,0.010889292
resteasy,topic_332,0.032066997
cacti,topic_0,0.0
open-liberty,topic_0,0.0
worker-process,topic_0,0.0
mattermost,topic_0,0.0
apache-kafka-connect,topic_172,0.015645815
stdtuple,topic_304,0.0056940373
listpreference,topic_58,0.0099462755
apache-fop,topic_127,0.012461385
python-multiprocessing,topic_358,0.051235113
superclass,topic_408,0.013289478
matrix-inverse,topic_431,0.0034575271
typo3-7.6.x,topic_34,0.01107118
jquery-pagination,topic_0,0.0
test-kitchen,topic_175,0.0037985626
sql-server-data-tools,topic_460,0.02816646
flush,topic_62,0.01826551
hdpi,topic_0,0.0
azure-log-analytics,topic_192,0.0020653415
aapt,topic_380,0.007028897
mime-types,topic_157,0.009248833
using,topic_95,0.034289923
yui,topic_303,0.01754042
akka-http,topic_222,0.047217537
windows-phone-8,topic_361,0.28286418
ext3,topic_0,0.0
linear-search,topic_0,0.0
printdocument,topic_282,0.003584681
operating-system,topic_405,0.19517729
filewriter,topic_58,0.034993466
edi,topic_388,0.011010934
observer-pattern,topic_314,0.032468338
nicedit,topic_149,0.005094664
restriction,topic_477,0.019495254
fuelphp,topic_475,0.0045952047
image,topic_475,0.85380703
rest-client,topic_177,0.02358817
spark-streaming,topic_362,0.10573787
tdb,topic_0,0.0
uwp-xaml,topic_428,0.01966588
xls,topic_16,0.0137324175
scriptengine,topic_0,0.0
limit,topic_381,0.06572158
patch,topic_394,0.008361831
replicaset,topic_428,0.0031959324
casting,topic_473,0.3421939
oracleforms,topic_313,0.009654695
peg,topic_0,0.0
filestream,topic_473,0.050584074
dataprovider,topic_166,0.0079159355
outputcache,topic_154,0.0063383435
virtocommerce,topic_0,0.0
spring-webflow-2,topic_465,0.0038222098
dbix-class,topic_317,0.004488519
performance,topic_61,0.711199
curves,topic_0,0.0
unistd.h,topic_0,0.0
catransition,topic_0,0.0
nested-lists,topic_376,0.037087817
throughput,topic_107,0.007272896
http-authentication,topic_120,0.013910999
openlaszlo,topic_0,0.0
uilabel,topic_315,0.15420723
boost-program-options,topic_288,0.008923118
flow,topic_391,0.016356297
monolog,topic_311,0.0029788953
android-progressbar,topic_442,0.0011325456
turtle-graphics,topic_355,0.019079434
handwriting-recognition,topic_0,0.0
mingw32,topic_32,0.008341996
filehelpers,topic_429,0.00495231
redis-cluster,topic_58,0.009038769
font-awesome,topic_55,0.09833019
dockerfile,topic_170,0.05575877
import-from-excel,topic_36,0.009736269
azure-databricks,topic_62,0.0077206623
angular-module,topic_268,0.0070645907
key,topic_246,0.18646497
xmlunit,topic_477,0.0052606245
wysiwyg,topic_156,0.052944157
db2,topic_262,0.1508013
build-error,topic_307,0.0011134476
processbuilder,topic_462,0.022979822
density-independent-pixel,topic_0,0.0
howler.js,topic_0,0.0
sdl-ttf,topic_0,0.0
layoutparams,topic_397,0.0046843854
virtualenvwrapper,topic_359,0.0004248528
emf,topic_323,0.0016461976
android-camera2,topic_0,0.024004607
wsdl,topic_84,0.081321366
ess,topic_194,0.0007160224
netlogo,topic_313,0.030903412
ovh,topic_0,0.0
renderscript,topic_38,0.008876532
slidedown,topic_209,0.009919128
maven,topic_214,0.68869054
react-360,topic_0,0.0
listadapter,topic_490,0.016122105
codenameone,topic_210,0.051642142
jdbc,topic_198,0.3581096
uiviewanimationtransition,topic_373,0.0005611016
apple-watch-complication,topic_187,0.0030493957
jquery-file-upload,topic_349,0.001237361
web-scraping,topic_446,0.52025574
analyzer,topic_421,0.00994199
non-static,topic_480,0.016714385
date-format,topic_127,0.023250412
bower,topic_368,0.05465573
sharp,topic_0,0.0
swift,topic_441,0.87332463
cocoalibspotify-2.0,topic_488,0.001652234
video-conferencing,topic_0,0.0
android-handler,topic_442,0.0005962845
spring-data-jpa,topic_227,0.29821497
puppet,topic_240,0.06411118
popviewcontroller,topic_0,0.0
sensenet,topic_0,0.0
laravel-5.2,topic_225,0.08853056
methodology,topic_82,0.0072346632
isolation-level,topic_41,0.010728029
qtranslate,topic_0,0.0
excel,topic_48,0.93038625
angular-material2,topic_374,0.01106312
ordinal,topic_0,0.0
database-migration,topic_41,0.056521166
angular6,topic_236,0.116023436
glog,topic_0,0.0
sqlconnection,topic_232,0.019357944
jaxb2,topic_341,0.016504535
connection,topic_430,0.16212271
glassfish-4.1,topic_0,0.0
skview,topic_0,0.0
mongodb-replica-set,topic_49,0.0012553592
url-rewriting,topic_439,0.33425906
shapeless,topic_202,0.01487186
ycsb,topic_0,0.0
slowcheetah,topic_0,0.0
objective-c,topic_444,0.83423865
kendo-window,topic_282,0.0021284043
mallet,topic_477,0.0091803055
regedit,topic_302,0.019179542
bundling-and-minification,topic_474,0.018250672
structure,topic_288,0.1424512
neo4j,topic_153,0.19649781
threshold,topic_228,0.0084225265
custom-adapter,topic_490,0.015543956
intersection,topic_121,0.044717908
oracle-aq,topic_0,0.0
doctrine,topic_375,0.21342885
mars-simulator,topic_449,0.0047941017
prettify,topic_0,0.0
compile-time,topic_362,0.014708944
uigraphicscontext,topic_73,0.0077902665
google-sheets-api,topic_488,0.02501787
todo,topic_0,0.0
serverless-framework,topic_376,0.030689426
typekit,topic_0,0.0
sdk,topic_281,0.1720866
mcrypt,topic_51,0.01043759
shift-reduce-conflict,topic_0,0.0
androiddesignsupport,topic_235,0.009765849
jboss-arquillian,topic_238,0.024335835
fullpage.js,topic_17,0.023078086
xmlstarlet,topic_110,0.011441963
anyobject,topic_0,0.0
scaling,topic_366,0.029793974
spatialite,topic_0,0.0
socialengine,topic_435,0.0065782685
tfsbuild,topic_34,0.037453566
eclipse-3.6,topic_0,0.0
swiperefreshlayout,topic_235,0.013534319
c++-standard-library,topic_306,0.0047247317
code-readability,topic_0,0.0
build-automation,topic_299,0.027707448
bookshelf.js,topic_425,0.0017986151
text-decorations,topic_206,0.0027187394
coded-ui-tests,topic_121,0.044233423
froala,topic_350,0.0048350934
sklabelnode,topic_449,0.0030748376
avconv,topic_187,0.005762461
overload-resolution,topic_6,0.012094957
variable-assignment,topic_196,0.06748517
linkedin-api,topic_281,0.016362466
pcntl,topic_0,0.0
scalding,topic_0,0.0
pascalscript,topic_314,0.011940235
telerik-appbuilder,topic_0,0.0
mockery,topic_60,0.0037540388
telerik,topic_376,0.2060739
apache-spark-sql,topic_19,0.08038722
sendfile,topic_0,0.0
jpgraph,topic_424,0.0021423663
jquery-isotope,topic_411,0.027505755
gatling,topic_385,0.011406525
affinetransform,topic_490,0.0074663847
google-login,topic_256,0.0061211386
chmod,topic_461,0.024054758
msbuild,topic_85,0.17421338
ref,topic_325,0.023865217
ocaml,topic_436,0.07486003
ssh-keygen,topic_0,0.0
scala-gatling,topic_385,0.001988953
metamask,topic_0,0.0
frama-c,topic_85,0.004536304
haxe,topic_316,0.011883363
tensorflow,topic_390,0.44939086
three-tier,topic_0,0.0
swfobject,topic_494,0.012941443
asp.net-2.0,topic_326,0.0138661945
broken-links,topic_0,0.0
fig,topic_0,0.0
intentfilter,topic_380,0.0235359
asp.net-boilerplate,topic_0,0.0
dependency-injection,topic_30,0.41206664
crossrider,topic_0,0.0
tegra,topic_0,0.0
ocamlbuild,topic_485,0.0015331412
static,topic_120,0.33780706
project-management,topic_343,0.03499477
amazon-cognito,topic_126,0.08552317
ubuntu-16.04,topic_436,0.0599888
strong-typing,topic_128,0.012202433
android-proguard,topic_5,0.018972248
vega,topic_66,0.0021773132
webhttpbinding,topic_0,0.0
scene2d,topic_489,0.012137862
tab-delimited-text,topic_0,0.0
domain-driven-design,topic_143,0.03575315
react-big-calendar,topic_0,0.0
serverless-architecture,topic_0,0.0
mongomapper,topic_452,0.013790503
lazarus,topic_210,0.014623158
azure-worker-roles,topic_352,0.029817583
tableau-public,topic_372,0.0010346766
mutable,topic_97,0.006285984
google-api-php-client,topic_65,0.028890816
fosrestbundle,topic_375,0.01621381
cookieless,topic_0,0.0
semantic-web,topic_166,0.031812057
http-caching,topic_186,0.038111735
django-custom-user,topic_0,0.0
mirroring,topic_322,0.00790809
responsiveness,topic_481,0.0022930726
doctrine-orm,topic_311,0.115001224
repository,topic_262,0.11185055
locationmanager,topic_269,0.009268924
arrow-keys,topic_0,0.0
wampserver,topic_207,0.030271497
rhel6,topic_318,0.005886031
heapsort,topic_456,0.011847251
video-streaming,topic_410,0.12981668
performanceanalytics,topic_367,0.0043408005
forever,topic_290,0.006595848
web-api-testing,topic_340,0.005414652
background,topic_221,0.1469542
mmap,topic_196,0.030283121
json-api,topic_233,0.009508579
textblock,topic_289,0.00949955
zend-search-lucene,topic_236,0.0027160775
empty-list,topic_0,0.0
qgraphicsscene,topic_89,0.0140652545
dpdk,topic_0,0.0
bpopup,topic_98,0.005326823
duplicates,topic_256,0.07495659
copy-paste,topic_235,0.059629127
journal,topic_0,0.0
drupal-7,topic_99,0.1548026
drupal-commerce,topic_99,0.0031323042
datagridcomboboxcolumn,topic_76,0.0016185163
animation,topic_168,0.67843777
google-gadget,topic_0,0.0
google-authentication,topic_70,0.018782638
color-picker,topic_248,0.012828702
jenkins-declarative-pipeline,topic_38,0.0024231912
c-api,topic_0,0.0
signalr-hub,topic_121,0.03042562
image-gallery,topic_98,0.066196874
dcom,topic_438,0.008907629
vtigercrm,topic_467,0.0029924342
kettle,topic_279,0.026311897
.net-4.6,topic_167,0.0073168306
undirected-graph,topic_0,0.0
icefaces,topic_153,0.008704498
reliability,topic_0,0.0
treenode,topic_285,0.01164477
vnc,topic_402,0.009407997
post-increment,topic_100,0.009405203
jmenuitem,topic_165,0.007661613
android-canvas,topic_252,0.09940123
akka-testkit,topic_0,0.0
sencha-architect,topic_330,0.010617071
malloc,topic_462,0.12951258
mle,topic_283,0.0060942923
mit-scratch,topic_0,0.0
xlwings,topic_235,0.011719019
transport,topic_0,0.0
cakephp-2.x,topic_36,0.003950237
borrowing,topic_188,0.0035362463
jquery-templates,topic_341,0.016329654
firefox,topic_400,0.35173228
generator,topic_287,0.12344835
touches,topic_98,0.012151814
spring-cloud-dataflow,topic_187,0.015246979
session-timeout,topic_466,0.012009496
highlight.js,topic_0,0.0
static-linking,topic_286,0.015852004
function-object,topic_0,0.0
mstest,topic_306,0.020395942
mongoid,topic_496,0.123850465
pagedown,topic_0,0.0
unsupervised-learning,topic_163,0.001216396
angular-promise,topic_173,0.06572616
dart-async,topic_196,0.004106186
face-api,topic_0,0.0
katana,topic_328,0.0036276015
uno,topic_89,0.0035658393
yii-components,topic_495,0.010611332
batch-file,topic_267,0.75281906
mapkitannotation,topic_452,0.005333046
either,topic_305,0.007750547
activeperl,topic_124,0.0019446425
uiview,topic_201,0.4708163
autolayout,topic_373,0.014512585
observable,topic_294,0.15978168
httppostedfilebase,topic_176,0.00053855777
intellij-idea,topic_142,0.61478895
camunda,topic_423,0.0063794055
amazon-echo,topic_0,0.0
cordova,topic_422,0.7356917
exoplayer,topic_35,0.010561455
xrm,topic_268,0.0035631899
arduino-c++,topic_0,0.0
messagebox,topic_285,0.03410254
rubymine,topic_192,0.0089551285
application.properties,topic_407,0.0015425017
tcpsocket,topic_0,0.0
zend-translate,topic_311,0.0011324129
signals-slots,topic_29,0.027039725
perlin-noise,topic_220,0.01734834
data-partitioning,topic_0,0.0
ibm-cloud-functions,topic_0,0.0
logfiles,topic_0,0.0
android-dialogfragment,topic_235,0.03763873
devexpress-wpf,topic_76,0.00077335245
shinobi,topic_0,0.0
ubuntu-14.04,topic_322,0.10647365
server-side-includes,topic_36,0.0036060254
pop,topic_0,0.0
whmcs,topic_10,0.016843867
csrf,topic_378,0.11602373
devicetoken,topic_417,0.004487024
openni,topic_499,0.01461293
formview,topic_499,0.017084925
surfaceholder,topic_487,0.0025294991
build-settings,topic_0,0.0
spring-data-rest,topic_227,0.047694873
ejb-3.0,topic_146,0.027301932
xserver,topic_141,0.010394095
logging,topic_332,0.48220783
justify,topic_0,0.0
service-worker,topic_465,0.036202334
datadog,topic_0,0.0
np-complete,topic_153,0.003031904
tsv,topic_0,0.0
uiactivityindicatorview,topic_409,0.016714264
loaddata,topic_0,0.0
monodevelop,topic_325,0.076362774
create-table,topic_498,0.023279747
fill,topic_290,0.015228309
actionscript-3,topic_300,0.45277846
google-cloud-automl,topic_0,0.0
physics,topic_473,0.054953955
thinking-sphinx,topic_137,0.0014853743
android-imagebutton,topic_442,0.00035461158
knppaginator,topic_0,0.0
selectlist,topic_302,0.024933405
idiomatic,topic_97,0.0028681562
static-site,topic_108,0.010008287
cpuid,topic_0,0.0
gyp,topic_0,0.0
modular-arithmetic,topic_0,0.0
jquery-ui,topic_350,0.5256476
box2d,topic_152,0.06944322
rename,topic_419,0.0821127
cassandra-2.0,topic_338,0.029960554
aframe,topic_465,0.024083756
spring-retry,topic_372,0.0012559658
out-of-memory,topic_405,0.12727867
file-copying,topic_429,0.006950186
acceptance-testing,topic_158,0.0088442825
isenabled,topic_0,0.0
hover,topic_486,0.121310666
timing,topic_347,0.034851342
sparklyr,topic_426,0.014169212
android-location,topic_129,0.023718573
foxx,topic_104,0.0020241165
preventdefault,topic_164,0.013413482
branch.io,topic_310,0.022217399
lagom,topic_402,0.0045538708
android,topic_442,0.96143264
porting,topic_32,0.015554614
bitmapdata,topic_39,0.012274705
dispatch-queue,topic_0,0.0
influxdb,topic_229,0.02538787
nusoap,topic_41,0.012244358
csv,topic_414,0.59115154
grafana,topic_229,0.02960297
synchronized,topic_284,0.033517066
django-rest-framework,topic_122,0.05542862
unix,topic_118,0.5090473
access-specifier,topic_0,0.0
rgba,topic_13,0.0069483994
qualifiers,topic_0,0.0
internet-explorer-6,topic_238,0.053488135
django-cache,topic_339,0.0052307784
biml,topic_479,0.008846026
key-value,topic_344,0.04252375
packing,topic_0,0.0
actionscript,topic_71,0.15726154
expect,topic_145,0.031368654
android-json,topic_442,0.00042648162
cfspreadsheet,topic_0,0.0
ajaxform,topic_17,0.010902182
audit,topic_30,0.018850278
pinchzoom,topic_221,0.007115314
flex4.6,topic_331,0.007467738
driver,topic_51,0.05693448
nwjs,topic_0,0.0
sql-server-2016,topic_284,0.056285776
roslyn-code-analysis,topic_68,0.0095182685
uri,topic_380,0.08635981
hiveql,topic_143,0.022500578
wing-ide,topic_0,0.0
google-maps-markers,topic_168,0.08574499
vlfeat,topic_0,0.0
arcgis,topic_226,0.035250627
translate,topic_327,0.01692667
ienumerable,topic_159,0.031763
google-api-java-client,topic_472,0.021959225
azure-blob-storage,topic_20,0.006515194
touch,topic_129,0.11479244
continuation-passing,topic_0,0.0
onesignal,topic_380,0.019123968
liferay,topic_256,0.044285234
wcf,topic_428,0.44992736
websphere,topic_82,0.12050544
boolean-expression,topic_453,0.004858053
dotnethighcharts,topic_0,0.0
automatic-updates,topic_0,0.0
