"tag","topic","propensity"
"azure-durable-functions","topic_153","0.008477035"
"codebase","topic_808","0.009492889"
"travis-ci","topic_686","0.17494027"
"metadata","topic_731","0.19579075"
"iis-8","topic_60","0.017277937"
"comparison","topic_910","0.22054158"
"camera","topic_969","0.2860945"
"facebook-events","topic_508","0.008412043"
"tfidfvectorizer","topic_363","0.007028483"
"binomial-coefficients","topic_771","0.009325916"
"time-series","topic_581","0.35908833"
"boolean-logic","topic_79","0.09558429"
"updatepanel","topic_870","0.21754912"
"ibm-rational","topic_668","0.0057986416"
"restlet-2.0","topic_798","0.0016841223"
"pdfmake","topic_218","0.008339452"
"soundcloud","topic_50","0.3055059"
"itk","topic_562","0.020058101"
"silverstripe-4","topic_6","0.0058393967"
"psychopy","topic_379","0.004506353"
"language-detection","topic_779","0.0035332139"
"middleware","topic_413","0.03742284"
"window-functions","topic_205","0.014439948"
"codekit","topic_250","0.008156037"
"multi-touch","topic_380","0.026407525"
"tabular","topic_77","0.0552194"
"solution-explorer","topic_207","0.012663043"
"uiwindow","topic_526","0.018493358"
"createjs","topic_771","0.07804319"
"synonym","topic_299","0.012395948"
"rackspace-cloud","topic_50","0.049275145"
"q","topic_792","0.12483109"
"parameters","topic_788","0.59729433"
"ninject","topic_428","0.06611517"
"xliff","topic_503","0.013177711"
"boost-date-time","topic_865","0.004347826"
"bitcoind","topic_121","0.0065423115"
"custom-font","topic_136","0.02071081"
"typescript","topic_20","0.92114043"
"typescript","topic_707","2.8800962e-06"
"apache-spark-1.6","topic_384","0.0047020167"
"case-statement","topic_360","0.03258447"
"atoi","topic_75","0.012368617"
"windows-10-universal","topic_724","0.1642932"
"http-status-code-403","topic_830","0.060748454"
"mamp","topic_384","0.12791672"
"assets","topic_672","0.107657105"
"yandex","topic_189","0.0041427617"
"objectinputstream","topic_56","0.04751443"
"uiswipegesturerecognizer","topic_409","0.019790119"
"autoresetevent","topic_321","0.0058006523"
"tile","topic_106","0.02827967"
"webvr","topic_699","0.024329763"
"assembly","topic_964","0.500621"
"google-home","topic_899","0.024694616"
"dxf","topic_278","0.0035940106"
"android-annotations","topic_871","0.010521435"
"swig","topic_693","0.14327502"
"google-cloud-messaging","topic_871","0.15889671"
"cordova-plugins","topic_700","0.11351567"
"cordova-plugins","topic_956","6.232886e-05"
"portability","topic_693","0.070860475"
"terraform","topic_660","0.16037802"
"libusb-1.0","topic_286","0.0047406126"
"anonymous-function","topic_260","0.26221547"
"m2eclipse","topic_348","0.042960715"
"list-comprehension","topic_201","0.11884793"
"connection-string","topic_843","0.12706065"
"nightwatch.js","topic_406","0.041968"
"el","topic_146","0.04888309"
"core-motion","topic_441","0.04373538"
"xctestcase","topic_884","0.002727491"
"browser-history","topic_650","0.024239153"
"fingerprint","topic_31","0.10330598"
"mobile-browser","topic_55","0.012671122"
"blurry","topic_467","0.009493066"
"ads","topic_281","0.09272514"
"amazon-dynamodb","topic_440","0.5193247"
"eclipselink","topic_234","0.21553694"
"salesforce-lightning","topic_695","9.26786e-06"
"salesforce-lightning","topic_724","0.030710649"
"mongoose-populate","topic_816","0.018190222"
"asp.net-core-identity","topic_774","0.029621487"
"meta","topic_393","0.053331517"
"ply","topic_619","0.0033930922"
"uikit","topic_773","0.14985058"
"luajit","topic_413","0.0048505873"
"luajit","topic_727","0.00022096703"
"postgresql-9.4","topic_44","0.021074105"
"apache-commons-config","topic_195","0.0031539083"
"apr","topic_834","0.0069300234"
"fullcalendar","topic_226","0.17895636"
"crystal-reports-2008","topic_159","0.016980615"
"opencart-module","topic_483","0.0075223083"
"pipe","topic_668","0.33990204"
"gnu-toolchain","topic_982","0.005677867"
"lda","topic_511","0.0498136"
"android-volley","topic_587","0.01128158"
"huge-pages","topic_145","0.0018368328"
"jdo","topic_331","0.035168067"
"addition","topic_725","0.033352986"
"odac","topic_252","0.009583295"
"swift-package-manager","topic_224","0.012408363"
"binary","topic_6","0.3068011"
"induction","topic_771","0.012467277"
"dev-c++","topic_424","0.023618812"
"subclipse","topic_666","0.02927747"
"io","topic_110","0.55784005"
"prestashop-1.7","topic_714","0.021414813"
"fragment-shader","topic_969","0.024546534"
"google-fit","topic_521","0.027664142"
"google-fit","topic_878","2.0788264e-05"
"collision-detection","topic_364","0.14203486"
"unicode-normalization","topic_65","0.006086224"
"recycler-adapter","topic_883","0.07008678"
"mkmapview","topic_301","0.17761815"
"transaction-log","topic_135","0.004174757"
"silverlight-5.0","topic_395","0.04435167"
"infopath-2007","topic_541","0.0035044567"
"coordinates","topic_864","0.24520391"
"2d-games","topic_857","0.092370324"
"windows-installer","topic_951","0.28116518"
"routes","topic_387","0.46173573"
"pandasql","topic_944","0.012448555"
"ontology","topic_335","0.04791506"
"biometrics","topic_290","0.010424951"
"ppm","topic_362","0.0036548674"
"resourcebundle","topic_18","0.07969006"
"xquery","topic_393","0.16322677"
"geofencing","topic_367","0.025051696"
"webp","topic_1","0.020549316"
"protocol-buffers","topic_850","0.08892219"
"iis-5","topic_641","0.0032244404"
"firebase-performance","topic_274","0.0012079359"
"computer-science","topic_537","0.070267856"
"mediaelement","topic_76","0.0050694305"
"chrome-web-driver","topic_324","0.0013412122"
"yaml-cpp","topic_32","0.006543244"
"http-status-codes","topic_798","0.009827131"
"json-schema-validator","topic_177","0.00024611663"
"json-schema-validator","topic_473","0.021862643"
"ipad-2","topic_370","0.010982145"
"arraylist","topic_781","0.55303746"
"avro","topic_8","0.13122822"
"oracle11g","topic_571","0.48180515"
"backendless","topic_883","0.006150334"
"zend-framework2","topic_901","0.21027629"
"google-api-dotnet-client","topic_479","0.047343854"
"stored-procedures","topic_81","0.8651398"
"phpstorm","topic_752","0.21712637"
"android-livedata","topic_878","0.10874017"
"vps","topic_419","0.07243427"
"filepicker.io","topic_34","0.011937416"
"babeljs","topic_510","0.14678337"
"azure-devops","topic_877","0.2740317"
"review-board","topic_272","0.008415939"
"sqlbulkcopy","topic_909","0.04120593"
"template-specialization","topic_751","0.05671836"
"jmstemplate","topic_25","0.005006731"
"jmock","topic_451","0.011387819"
"detach","topic_908","0.013799571"
"line","topic_478","0.22228085"
"onscrolllistener","topic_136","0.008238694"
"codefluent","topic_416","0.0022455985"
"jndi","topic_507","0.116530016"
"datamapper","topic_202","0.033365708"
"rubymotion","topic_380","0.014278056"
"soundplayer","topic_805","0.0055882283"
"bios","topic_997","0.0109923305"
"greenplum","topic_161","0.019524358"
"delayed-job","topic_941","0.08289524"
"craftcms","topic_255","0.0044836104"
"svn","topic_416","0.3953243"
"linguistics","topic_633","0.0014105656"
"mono.cecil","topic_831","0.013437827"
"couchbase","topic_423","0.09079907"
"android-source","topic_129","0.13854156"
"equalizer","topic_162","0.004660966"
"toast","topic_152","0.06749918"
"broom","topic_739","0.0038786537"
"imagecreatefrompng","topic_514","0.0029898866"
"qbxml","topic_383","0.0061436854"
"helper","topic_191","0.031728268"
"cytoscape","topic_519","0.007367575"
"session-storage","topic_576","0.061567377"
"profiler","topic_624","0.058556642"
"anaconda","topic_354","0.34493065"
"jackson-databind","topic_65","0.016199285"
"onelogin","topic_169","0.0033640238"
"member-functions","topic_651","0.013726746"
"reflection.emit","topic_831","0.026937202"
"xval","topic_947","0.0030579658"
"pythonanywhere","topic_859","0.06255632"
"html5","topic_389","0.98938745"
"hash","topic_915","0.6520334"
"pyside","topic_573","0.30661643"
"makecert","topic_520","0.006313656"
"tablelayout","topic_296","0.057495613"
"nuget","topic_615","0.29223093"
"pinch","topic_643","0.0068307035"
"fxmlloader","topic_146","0.00502758"
"boost-thread","topic_930","0.049760167"
"windows-phone-7","topic_706","0.6106724"
"mobile","topic_125","0.83093643"
"jsessionid","topic_578","0.0076765977"
"maven-antrun-plugin","topic_738","0.010027197"
"hyperledger-fabric","topic_429","0.1683234"
"oop","topic_101","0.88593024"
"emoticons","topic_201","0.0077220295"
"asset-pipeline","topic_342","0.044721954"
"plot","topic_858","0.5919352"
"django-1.7","topic_114","0.04209686"
"facade","topic_913","0.018821156"
"java-stream","topic_430","0.21644807"
"xml-parsing","topic_670","0.05967925"
"spring-mongodb","topic_684","0.010044729"
"self-organizing-maps","topic_933","0.0036593971"
"gmail-addons","topic_752","0.012890308"
"firebase-dynamic-links","topic_274","0.0069063595"
"rsqlite","topic_783","0.0025781472"
"suse","topic_227","0.022954222"
"linq-to-twitter","topic_232","0.021939104"
"animated","topic_862","0.015696347"
"ng-options","topic_687","0.050477058"
"windows-authentication","topic_832","0.08738275"
"centos7","topic_187","0.119991206"
"icollection","topic_95","0.00785994"
"assign","topic_431","0.016507871"
"c1-cms","topic_938","0.012910614"
"file-descriptor","topic_395","0.034567986"
"asp.net-core-2.0","topic_270","0.1119568"
"ios5","topic_208","0.5592914"
"advanced-custom-fields","topic_371","0.27286422"
"etw","topic_991","0.010110029"
"pkgbuild","topic_308","0.0054578534"
"preg-replace","topic_673","0.2941122"
"pacman","topic_800","0.01265913"
"hierarchical","topic_465","0.017505512"
"consumer","topic_331","0.012449279"
"azure-iot-sdk","topic_561","0.018332003"
"wmi-query","topic_962","0.00857894"
"refactoring","topic_785","0.265464"
"add","topic_67","0.06678152"
"database-security","topic_498","0.011369005"
"null-terminated","topic_508","0.009735285"
"glassfish-4","topic_332","0.03496948"
"rspec-rails","topic_811","0.14394619"
"angular5","topic_707","0.034117524"
".bash-profile","topic_469","0.031589404"
"navigationbar","topic_791","0.13264629"
"pycairo","topic_390","3.2890619e-06"
"pycairo","topic_529","0.001996711"
"mmu","topic_321","0.009050823"
"redmine-plugins","topic_655","0.011110403"
"confluence-rest-api","topic_659","0.0026892407"
"tf-idf","topic_363","0.036212366"
"template10","topic_475","0.00021888984"
"template10","topic_991","0.007809694"
"value-type","topic_996","0.019557295"
"modelmapper","topic_648","0.013567414"
"collada","topic_973","0.022968197"
"pushsharp","topic_635","0.0067970757"
"playlist","topic_740","0.0425915"
"reflection","topic_95","0.69754934"
"gson","topic_337","0.26446924"
"textbox","topic_265","0.2515742"
"aurelia","topic_22","0.11806869"
"maven-plugin","topic_195","0.067005895"
"apriori","topic_795","0.031865653"
"react-virtualized","topic_123","0.0019227332"
"ssjs","topic_1","0.005973306"
"web-development-server","topic_461","0.021569414"
"uidatepicker","topic_12","0.061130926"
"emoji","topic_301","0.06367512"
"angular-forms","topic_351","0.042027425"
"on-the-fly","topic_3","0.011214058"
"laravel-validation","topic_257","0.003039243"
"preg-match-all","topic_765","0.084972374"
"banking","topic_327","0.012263982"
"template-method-pattern","topic_195","0.002380087"
"eclipse-rcp","topic_936","0.20280266"
"noscript","topic_88","0.001179662"
"sendkeys","topic_996","0.03556753"
"system-properties","topic_214","0.0070083616"
"exchangewebservices","topic_785","0.136041"
"thin","topic_898","0.031012662"
"ionic2","topic_351","0.4600394"
"backgrid","topic_45","0.004107985"
"beagleboneblack","topic_51","0.033467524"
"uicontrolevents","topic_191","0.0020033712"
"jwilder-nginx-proxy","topic_428","0.0018996466"
"rickshaw","topic_576","0.020788245"
"internals","topic_850","0.008560399"
"mongoengine","topic_213","0.10222394"
"azure-functions","topic_153","0.3274456"
"raid","topic_609","0.013290492"
"receipt","topic_277","0.022600302"
"matrix","topic_685","0.5247259"
"rx-java2","topic_203","0.12881155"
"cgroups","topic_321","0.009186246"
"location-services","topic_607","0.009641491"
"chef","topic_560","0.3289567"
"syntax","topic_52","0.6987776"
"transactions","topic_225","0.49779347"
"mbed","topic_650","0.006139853"
"esp32","topic_834","0.015900666"
"unordered-map","topic_685","0.018504506"
"event-log","topic_726","0.062202863"
"moshi","topic_968","0.006336417"
"stripe-payments","topic_461","0.2035767"
"inter-process-communicat","topic_535","0.006710596"
"performselector","topic_665","0.0046263537"
"meta-tags","topic_255","0.082157426"
"cross-domain","topic_170","0.14784288"
"saprfc","topic_276","0.0011103536"
"jooq","topic_382","0.13507575"
"grepl","topic_868","0.021440687"
"hstore","topic_205","0.0038355605"
"hstore","topic_776","0.00029599643"
"jackcess","topic_174","0.0036283738"
"eclipse-juno","topic_305","0.0409914"
"android-productflavors","topic_504","0.018526422"
"malware","topic_807","0.020685436"
"cinder","topic_751","0.005438113"
"vbe","topic_491","0.00612524"
"avplayerviewcontroller","topic_542","0.020165846"
"ubuntu-18.04","topic_158","0.05255561"
"watchkit","topic_473","0.19663966"
"state-management","topic_178","0.009406509"
"datalist","topic_702","0.01862242"
"subdomain","topic_387","0.1781539"
"mask","topic_39","0.28373772"
"android-savedstate","topic_470","0.0022434234"
"hana","topic_945","0.059210088"
"dml","topic_946","0.016817762"
"probability","topic_549","0.13855605"
"loops","topic_431","0.89517397"
"polymer","topic_621","0.3011882"
"ivalueconverter","topic_289","0.0062220297"
"uikit-dynamics","topic_73","0.00989726"
"flexbox","topic_728","0.13947134"
"file-exists","topic_752","0.019846983"
"ansible-playbook","topic_381","0.04743681"
"dashboard","topic_517","0.043238558"
"server.mappath","topic_307","0.0093540875"
"android-4.0-ice-cream-sandwich","topic_966","0.04540624"
"ruby-2.2","topic_958","0.008727202"
"amazon-sagemaker","topic_660","0.02681134"
"grid-system","topic_233","0.004744153"
"dynamicobject","topic_326","0.00010749869"
"opengl-es-2.0","topic_969","0.08661534"
"nsurlrequest","topic_758","0.0035309226"
"spring-cloud-stream","topic_187","0.043255415"
"internet-explorer-11","topic_937","0.24099313"
"svn-checkout","topic_416","0.003965955"
"jnlp","topic_332","0.051100373"
"mpvolumeview","topic_370","0.0078443885"
"gridgain","topic_320","0.01179482"
"word-addins","topic_591","0.0077702897"
"lora","topic_96","0.0039350274"
"django-2.1","topic_283","0.012656264"
"security","topic_105","0.91371286"
"rstudio","topic_551","0.00037017887"
"rstudio","topic_739","0.1365134"
"ios-ui-automation","topic_249","0.019336848"
"trial","topic_951","0.0070998473"
"asp.net-mvc-4","topic_911","0.8152251"
"nlp","topic_299","0.3277639"
"service-layer","topic_724","0.026565462"
"outer-join","topic_42","0.0070228735"
"outer-join","topic_787","0.018721974"
"cfwheels","topic_534","0.004205473"
"6502","topic_964","0.002192894"
"osb","topic_329","0.023324119"
"ng-bind","topic_770","0.0006696916"
"hclust","topic_551","0.0044722226"
"cmake","topic_356","0.28284913"
"apache-pig","topic_237","0.36254343"
"paragraph","topic_147","0.039148014"
"activemq","topic_848","0.124885745"
"xamarin.forms","topic_241","0.1449383"
"xamarin.forms","topic_395","0.30144185"
"google-maps-sdk-ios","topic_501","0.016584357"
"abac","topic_91","0.008558881"
"non-nullable","topic_996","0.005175221"
"ng-bootstrap","topic_236","0.07594815"
"multi-tenant","topic_107","0.05484164"
"dask-distributed","topic_369","0.06186056"
"perforce","topic_799","0.052795015"
"android-fragments","topic_600","0.86663675"
"fragmenttransaction","topic_235","0.01786542"
"fragmenttransaction","topic_600","1.1139098e-05"
"element","topic_39","0.4898446"
"invalid-argument","topic_553","0.003647434"
"aws-lambda","topic_977","0.5240772"
"click","topic_206","0.1779575"
"worker","topic_327","0.059377808"
"before-save","topic_452","0.011594318"
"grails","topic_981","0.6498446"
"at-command","topic_622","0.043170687"
"jsonpath","topic_113","0.0432622"
"razorengine","topic_153","0.033360194"
"modx-revolution","topic_262","0.018113483"
"base-class-library","topic_325","0.0012825818"
"uicontrol","topic_539","0.025623156"
"autotools","topic_66","0.099004"
"google-cloud-dataproc","topic_749","0.022536492"
"jsoncpp","topic_678","0.009307057"
"qt","topic_306","0.70595676"
"airflow","topic_354","0.11002888"
"eclipse-emf-ecore","topic_266","0.0013429004"
"diacritics","topic_25","0.028119374"
"weblogic","topic_507","0.22764526"
"xhtml-1.0-strict","topic_433","0.0061352802"
"eslintrc","topic_253","0.006296439"
"visio","topic_395","0.03617796"
"aws-iam","topic_464","0.013830687"
"event-bubbling","topic_826","0.0078527415"
"sonarqube-ops","topic_560","0.012732581"
"annotations","topic_684","0.417425"
"reagent","topic_439","0.010884089"
"h2o","topic_115","0.022959426"
"advanced-installer","topic_295","0.015475332"
"named","topic_668","0.015362935"
"sikuli-script","topic_676","0.0032208527"
"conv-neural-network","topic_184","0.16890465"
"android-studio-2.2","topic_5","0.020601468"
"google-groups-api","topic_68","0.010802906"
"http-headers","topic_836","0.23308271"
"in-clause","topic_393","0.008508898"
"module","topic_404","0.32169113"
"muenchian-grouping","topic_119","0.0236451"
"projects","topic_207","0.025512857"
"custom-controls","topic_4","0.1694501"
"gmail","topic_202","0.25143072"
"keychain","topic_526","0.052858714"
"letter-spacing","topic_335","0.0029510316"
"cabal","topic_469","0.09042582"
"full-text-search","topic_10","0.46510273"
"ruby-on-rails","topic_137","0.9466908"
"ruby-on-rails","topic_336","0.040399123"
"ruby-on-rails","topic_342","0.0006381872"
"ruby-on-rails","topic_674","0.0003020018"
"dsl","topic_284","0.050121438"
"jdk1.6","topic_332","0.02183432"
"delaunay","topic_229","0.020892268"
"aspxgridview","topic_635","0.017636009"
"android-9.0-pie","topic_504","0.020427562"
"uwp","topic_475","0.67455345"
"grammar","topic_898","0.12219949"
"rethinkdb","topic_714","0.03385639"
"popup","topic_411","0.4140024"
"unordered-set","topic_942","0.018195296"
"bean-validation","topic_177","0.000959851"
"bean-validation","topic_423","0.048193708"
"qbasic","topic_105","0.0027880599"
"searchview","topic_698","0.047563214"
"strcpy","topic_61","0.035827685"
"mjpeg","topic_410","0.009696649"
"nsdocumentdirectory","topic_361","0.017171815"
"zurb-foundation","topic_744","0.15740037"
"mod-deflate","topic_242","0.0047115395"
"keyerror","topic_827","0.0133955935"
"plsqldeveloper","topic_556","0.08518362"
"mage","topic_309","0.0041798614"
"mage","topic_978","2.4624e-05"
"luis","topic_774","0.060104582"
"spectrum","topic_66","0.022671802"
"boosting","topic_750","0.0017597773"
"nio","topic_654","0.0455786"
"subtraction","topic_6","0.028265873"
"delphi","topic_313","0.6470992"
"jquery-datatables","topic_170","0.055652697"
"angularfire2","topic_119","0.3934094"
"cagradientlayer","topic_158","0.01111414"
"real-time","topic_135","0.09465622"
"spark-dataframe","topic_118","0.12609564"
"ogg","topic_114","0.04646088"
"table-variable","topic_205","0.0015334014"
"polynomials","topic_277","0.052442424"
"libjingle","topic_972","0.004692707"
"javabeans","topic_794","0.20128116"
"trust","topic_904","0.005444092"
"amazon-lightsail","topic_628","0.007109706"
"nsnotification","topic_526","0.010053866"
"sass","topic_679","0.6795399"
"jrebel","topic_590","0.019429881"
"multiple-records","topic_27","0.0042120814"
"webbrowser-control","topic_932","0.20398124"
"struts-validation","topic_451","0.006724021"
"design-principles","topic_229","0.015293494"
"biztalk-2009","topic_852","0.0050800988"
"visual-recognition","topic_70","0.0024195893"
"rescale","topic_541","0.0035044567"
"symfony4","topic_802","0.09252565"
"jquery-ui-selectable","topic_663","0.013188659"
"dynamicquery","topic_256","0.0068400875"
"tween","topic_534","0.015147868"
"vector","topic_786","0.6987469"
"blogdown","topic_582","0.012103747"
"console-application","topic_903","0.30647054"
"exiftool","topic_298","0.008800661"
"doparallel","topic_899","0.0122696515"
"silex","topic_592","0.0183326"
"bc","topic_914","0.0020389126"
"user-registration","topic_896","0.012828635"
"ownership","topic_799","0.0073038116"
"distributed","topic_404","0.03686819"
"tslint","topic_119","0.11402192"
"android-vectordrawable","topic_259","0.018454421"
"jar","topic_388","0.6554893"
"numpy-broadcasting","topic_379","0.0053256894"
"es6-promise","topic_621","0.11905467"
"poker","topic_139","0.018732391"
"ddms","topic_259","0.021341728"
"circuit-breaker","topic_583","0.00555185"
"ms-project","topic_657","0.024753496"
"pandoc","topic_759","0.061530765"
"fractions","topic_508","0.037775427"
"cmd","topic_528","0.2501291"
"vs-extensibility","topic_459","0.014273011"
"openoffice-writer","topic_706","0.0066248784"
"asymptotic-complexity","topic_719","0.03340567"
"asp.net-core-1.1","topic_764","0.0081479205"
"shebang","topic_118","0.012627768"
"2-way-object-databinding","topic_770","0.0010894414"
"constructor","topic_897","0.27172527"
"hierarchicaldatatemplate","topic_725","0.008651437"
"python-3.x","topic_633","0.9660126"
"dotnetzip","topic_95","0.014043744"
"blazemeter","topic_141","0.010782542"
"visual-c++-2008","topic_356","0.0033818267"
"semaphore","topic_714","0.064269125"
"lua-api","topic_462","0.003435949"
"unary-operator","topic_656","0.0059406487"
"memcpy","topic_803","0.041188903"
"viewengine","topic_606","0.0126470225"
"git","topic_564","0.00019844083"
"git","topic_914","0.96076465"
"usergrid","topic_626","0.0033359907"
"verbosity","topic_859","0.010196823"
"defaulttablemodel","topic_116","0.022654472"
"libvirt","topic_374","0.017060762"
".htaccess","topic_242","0.053844016"
".htaccess","topic_304","0.86973286"
"gephi","topic_354","0.01514905"
"delphi-xe6","topic_207","0.03664438"
"powermock","topic_144","0.087606296"
"loop-unrolling","topic_848","0.002976705"
"broker","topic_203","0.010703869"
"demo","topic_278","0.0054311473"
"yup","topic_810","0.004783004"
"red-black-tree","topic_118","0.015143392"
"dotnetnuke-7","topic_489","0.022208026"
"setuptools","topic_820","0.06443436"
"stdio","topic_335","0.023508457"
"kubernetes-helm","topic_680","0.034055226"
"sublimetext3","topic_594","0.3841015"
"machinekey","topic_148","0.0042673037"
"language-comparisons","topic_948","0.0008973424"
"arm","topic_997","0.15417017"
"uploading","topic_475","0.018591875"
"ia-32","topic_964","0.0019395632"
"oracle-data-integrator","topic_256","0.006616281"
"transfer","topic_267","0.06900092"
"uinavigationcontroller","topic_773","0.210869"
"uiedgeinsets","topic_987","0.002339306"
"nestjs","topic_763","0.09049994"
"denial-of-service","topic_466","0.009109585"
"boolean","topic_435","0.17993729"
"markerclusterer","topic_303","0.011600832"
"google-chartwrapper","topic_236","0.033744007"
"unusernotificationcenter","topic_179","0.00750446"
"websocket","topic_149","0.85369974"
"freeze","topic_30","0.04152476"
"dotconnect","topic_991","0.0037218982"
"oracle12c","topic_571","0.07482595"
"minidom","topic_718","0.045075852"
"jsse","topic_197","0.0058672433"
"spool","topic_225","0.00888683"
"em","topic_32","0.0076921647"
"infinite","topic_945","0.03922918"
"iptables","topic_291","0.029643701"
"windows","topic_900","0.9557991"
"object-reference","topic_625","0.014132578"
"nvl","topic_787","0.0039630914"
"cdf","topic_999","0.017388398"
"setup.py","topic_820","0.032164052"
"docker-api","topic_399","0.0022167237"
"filenet-p8","topic_785","0.008710003"
"jenkins","topic_962","0.62461317"
"alteryx","topic_301","0.0041690953"
"blame","topic_914","0.00092631154"
"microsoft-fakes","topic_321","0.018079076"
"nsurlprotocol","topic_720","0.0020903805"
"cortex-m","topic_997","0.008923383"
"mailgun","topic_754","0.02196511"
"contiki","topic_366","0.018409157"
"usbserial","topic_643","0.011094264"
"dbf","topic_909","0.032108206"
"type-theory","topic_200","0.0033483088"
"quickcheck","topic_136","0.016553437"
"hsv","topic_64","0.017982434"
"fastq","topic_768","0.004962582"
"android-viewmodel","topic_667","0.029626437"
"nixos","topic_351","0.01088058"
"laravel-passport","topic_851","0.05692128"
"multivariate-testing","topic_539","0.010509621"
"smlnj","topic_565","0.032930773"
"quickblox","topic_669","0.095385194"
"resources","topic_536","0.688855"
"automapper","topic_774","0.2887575"
"native-activity","topic_533","0.0029308747"
"gridpanel","topic_329","0.016314276"
"gettype","topic_176","0.0010520442"
"docx","topic_479","0.10231903"
"core-plot","topic_836","0.04623517"
"rgb","topic_471","0.24566102"
"correlated-subquery","topic_291","0.009033207"
"chat","topic_680","0.12132409"
"dhcp","topic_434","0.002865024"
"javafx-8","topic_608","0.32624152"
"transition","topic_229","0.20559289"
"standard-library","topic_942","0.038954616"
"scaffold","topic_797","0.012492663"
"restkit","topic_987","0.05275572"
"debezium","topic_312","0.0008238181"
"file-manipulation","topic_729","0.0013088182"
"kill-process","topic_380","0.0124575775"
"sklearn-pandas","topic_947","0.021496143"
"sql-server","topic_81","6.0481143e-05"
"sql-server","topic_138","0.006618839"
"sql-server","topic_824","0.95686466"
"aurelia-binding","topic_22","0.017872002"
"oauth","topic_931","0.7521529"
"yum","topic_141","0.085226394"
"bower-install","topic_368","0.01586311"
"async.js","topic_823","0.06756737"
"angular-directive","topic_663","0.0996251"
"kohana-3.3","topic_605","0.005836847"
"thread-synchronization","topic_841","0.024700278"
"event-driven-design","topic_900","0.000970457"
"jquery-ui-datepicker","topic_465","0.10543222"
"lowpass-filter","topic_577","0.003955246"
"rest","topic_798","0.53673774"
"mingw-w64","topic_32","0.024729818"
"graylog","topic_279","0.0061155097"
"case-insensitive","topic_812","0.029929506"
"react-native-web","topic_641","0.0018478811"
"configparser","topic_508","0.03059211"
"il","topic_831","0.019715652"
"intel-ipp","topic_362","0.0018578346"
"getchar","topic_716","0.0022194004"
"rails-activerecord","topic_674","0.019732136"
"coredump","topic_434","0.0036359972"
"coredump","topic_997","9.273938e-05"
"facebook-unity-sdk","topic_993","0.026458524"
"app-inventor","topic_643","0.018090105"
"commit","topic_564","0.0571245"
"shell-exec","topic_311","0.036314122"
"subtotal","topic_27","0.011678046"
"tasm","topic_964","0.00961865"
"graphql-js","topic_180","0.053357482"
"vml","topic_680","0.0061724307"
"objectmapper","topic_467","0.026263515"
"x86-64","topic_585","0.06423456"
"x86-64","topic_964","7.633037e-06"
"customdialog","topic_274","0.0032771353"
"wininet","topic_784","0.025423527"
"elastalert","topic_471","0.009375018"
"foreign-keys","topic_544","0.45337912"
"cryptojs","topic_792","0.07739621"
"uianimation","topic_724","0.028776182"
"attr","topic_466","0.059813373"
"domino-designer-eclipse","topic_610","0.010016439"
"vba","topic_48","0.0071704625"
"vba","topic_394","0.6317498"
"codeigniter-2","topic_812","0.10155873"
"color-space","topic_820","0.010397535"
"sitecore","topic_748","0.20578268"
"wcf-binding","topic_73","0.07930661"
"edit","topic_533","0.07191916"
"cpanel","topic_10","0.26222602"
"angularjs-ng-transclude","topic_279","0.007030295"
"sonata","topic_802","0.021298856"
"windows-phone","topic_849","0.21443443"
"blogengine.net","topic_157","0.0052414774"
"optimization","topic_723","0.631434"
"multiprocess","topic_97","0.025363036"
"information-schema","topic_381","0.011046928"
"file-format","topic_912","0.030128194"
"aws-glue","topic_126","0.052620213"
"excel-formula","topic_509","0.40208325"
"termination","topic_757","0.009889372"
"autoloader","topic_493","0.026662394"
"stdstring","topic_651","0.025342805"
"parquet","topic_665","0.035242226"
"chartist.js","topic_959","0.014348706"
"datefield","topic_108","0.013946957"
"jquery-jtable","topic_806","0.01935005"
"chroot","topic_503","0.021529298"
"permissions","topic_474","0.4872852"
"lynx","topic_265","0.0022789312"
"ionic-native","topic_483","0.024137046"
"sonarqube-msbuild-runner","topic_927","0.003446367"
"classnotfoundexception","topic_503","0.13283817"
"redux-form","topic_178","0.093311705"
"windows-kernel","topic_610","0.0077469186"
"vgg-net","topic_30","0.0055692033"
"filechooser","topic_220","0.023411172"
"recaptcha-v3","topic_354","0.004534548"
"backend","topic_498","0.2082008"
"rdp","topic_772","0.030270569"
"apache-kafka","topic_882","0.6732618"
"web-testing","topic_157","0.018099725"
"nodes","topic_848","0.11305304"
"isnumeric","topic_470","0.0024989021"
"overlapping","topic_782","0.028760884"
"resume","topic_769","0.009144913"
"httplistener","topic_831","0.017212728"
"w3c-geolocation","topic_632","0.0046602488"
"function-call","topic_283","0.018374857"
"filemaker","topic_34","0.03515857"
"yii2","topic_311","0.53877646"
"bootstrap-select","topic_318","0.011952288"
"producer-consumer","topic_593","0.06992946"
"ibm-mobilefirst","topic_989","0.23032682"
"clang-tidy","topic_288","0.006977888"
"packets","topic_169","0.0038807709"
"zsh","topic_298","0.12437609"
"stress-testing","topic_213","0.04381026"
"scrypt","topic_320","0.0037398213"
"gerrit","topic_80","0.06717639"
"synthesis","topic_718","0.04544889"
"vi","topic_292","0.055700682"
"jtextarea","topic_742","0.14591838"
"android-windowmanager","topic_504","0.018836813"
"azure-deployment","topic_63","0.012588528"
"sqlite","topic_732","0.7977215"
"storybook","topic_1","0.015919289"
"wasapi","topic_651","0.004963754"
