tag,topic,propensity
uwp,topic_927,0.46618128
grammar,topic_898,0.39658245
rethinkdb,topic_714,0.14865158
popup,topic_1391,0.27133235
unordered-set,topic_0,0.0
bean-validation,topic_1230,0.24221553
qbasic,topic_0,0.0
searchview,topic_442,0.09296875
strcpy,topic_61,0.02827543
mjpeg,topic_0,0.0
nsdocumentdirectory,topic_0,0.0
zurb-foundation,topic_1440,0.33721083
mod-deflate,topic_0,0.0
keyerror,topic_0,0.0
plsqldeveloper,topic_556,0.14067416
mage,topic_0,0.0
luis,topic_1486,0.06921438
spectrum,topic_0,0.0
boosting,topic_0,0.0
nio,topic_1298,0.08074181
subtraction,topic_6,0.18082379
delphi,topic_313,0.7181081
jquery-datatables,topic_1489,0.12732273
angularfire2,topic_119,0.6719753
cagradientlayer,topic_1203,0.023508387
real-time,topic_135,0.28700215
spark-dataframe,topic_1087,0.04649295
ogg,topic_0,0.0
table-variable,topic_0,0.0
polynomials,topic_0,0.0
libjingle,topic_0,0.0
javabeans,topic_1416,0.18845263
trust,topic_0,0.0
amazon-lightsail,topic_0,0.0
nsnotification,topic_0,0.0
sass,topic_679,0.85703826
jrebel,topic_0,0.0
multiple-records,topic_0,0.0
webbrowser-control,topic_932,0.6764393
struts-validation,topic_0,0.0
design-principles,topic_0,0.0
biztalk-2009,topic_0,0.0
visual-recognition,topic_0,0.0
rescale,topic_0,0.0
symfony4,topic_802,0.13370208
jquery-ui-selectable,topic_0,0.0
dynamicquery,topic_0,0.0
tween,topic_0,0.0
vector,topic_786,0.8584222
blogdown,topic_0,0.0
console-application,topic_1434,0.13442431
exiftool,topic_0,0.0
doparallel,topic_0,0.0
silex,topic_592,0.008457274
bc,topic_0,0.0
user-registration,topic_0,0.0
ownership,topic_0,0.0
distributed,topic_404,0.3218391
tslint,topic_1135,0.016204847
android-vectordrawable,topic_1206,0.017699115
jar,topic_1083,0.5075007
numpy-broadcasting,topic_180,0.033725604
es6-promise,topic_0,0.0
poker,topic_0,0.0
ddms,topic_1262,0.025807273
circuit-breaker,topic_0,0.0
ms-project,topic_902,0.05930807
pandoc,topic_759,0.26423383
fractions,topic_0,0.0
cmd,topic_528,0.26388872
vs-extensibility,topic_0,0.0
openoffice-writer,topic_0,0.0
asymptotic-complexity,topic_719,0.047334854
asp.net-core-1.1,topic_0,0.0
shebang,topic_0,0.0
2-way-object-databinding,topic_0,0.0
constructor,topic_897,0.3195882
hierarchicaldatatemplate,topic_725,0.03456111
python-3.x,topic_697,0.9768999
dotnetzip,topic_0,0.0
blazemeter,topic_0,0.0
visual-c++-2008,topic_0,0.0
semaphore,topic_1027,0.28289974
lua-api,topic_0,0.0
unary-operator,topic_0,0.0
memcpy,topic_803,0.045049325
viewengine,topic_0,0.0
git,topic_1243,0.87389594
usergrid,topic_0,0.0
verbosity,topic_0,0.0
defaulttablemodel,topic_1491,0.08138993
libvirt,topic_0,0.0
.htaccess,topic_242,0.6555639
gephi,topic_0,0.0
delphi-xe6,topic_1021,0.05998519
powermock,topic_144,0.13372818
loop-unrolling,topic_0,0.0
broker,topic_0,0.0
demo,topic_0,0.0
yup,topic_0,0.0
red-black-tree,topic_0,0.0
dotnetnuke-7,topic_0,0.0
setuptools,topic_820,0.28079015
stdio,topic_335,0.11820672
kubernetes-helm,topic_680,0.23474178
sublimetext3,topic_594,0.49849135
machinekey,topic_0,0.0
language-comparisons,topic_0,0.0
arm,topic_997,0.34808877
uploading,topic_0,0.0
ia-32,topic_0,0.0
oracle-data-integrator,topic_0,0.0
transfer,topic_0,0.0
uinavigationcontroller,topic_618,0.27016628
uiedgeinsets,topic_0,0.0
nestjs,topic_543,0.024062596
denial-of-service,topic_0,0.0
boolean,topic_1201,0.39714378
markerclusterer,topic_201,0.4381061
google-chartwrapper,topic_236,0.021522287
unusernotificationcenter,topic_0,0.0
websocket,topic_389,1.0
freeze,topic_1336,0.21527073
dotconnect,topic_0,0.0
oracle12c,topic_1066,0.2171266
minidom,topic_620,0.04167637
jsse,topic_0,0.0
spool,topic_0,0.0
em,topic_0,0.0
infinite,topic_0,0.0
iptables,topic_291,0.281921
windows,topic_356,0.7748064
object-reference,topic_0,0.0
nvl,topic_0,0.0
cdf,topic_0,0.0
setup.py,topic_820,0.13986477
docker-api,topic_0,0.0
filenet-p8,topic_0,0.0
jenkins,topic_1422,0.4407522
alteryx,topic_0,0.0
blame,topic_0,0.0
microsoft-fakes,topic_0,0.0
nsurlprotocol,topic_0,0.0
cortex-m,topic_1027,0.057254817
mailgun,topic_1454,0.124718875
contiki,topic_0,0.0
usbserial,topic_0,0.0
dbf,topic_0,0.0
type-theory,topic_0,0.0
quickcheck,topic_0,0.0
hsv,topic_0,0.0
fastq,topic_0,0.0
android-viewmodel,topic_667,0.09714401
nixos,topic_0,0.0
laravel-passport,topic_523,0.10828754
multivariate-testing,topic_0,0.0
smlnj,topic_565,0.09660678
quickblox,topic_1263,0.201321
resources,topic_760,0.53967434
automapper,topic_774,1.0
native-activity,topic_0,0.0
gridpanel,topic_0,0.0
gettype,topic_0,0.0
docx,topic_1302,0.01588436
core-plot,topic_758,0.06648113
rgb,topic_983,0.30081743
correlated-subquery,topic_291,0.085395835
chat,topic_1432,0.26635358
dhcp,topic_0,0.0
javafx-8,topic_608,0.15119328
transition,topic_229,0.25963187
standard-library,topic_0,0.0
scaffold,topic_0,0.0
restkit,topic_1308,0.084351584
debezium,topic_0,0.0
file-manipulation,topic_0,0.0
kill-process,topic_0,0.0
sklearn-pandas,topic_1163,0.19921327
sql-server,topic_548,0.97679365
aurelia-binding,topic_1119,1.0
oauth,topic_931,0.6057212
yum,topic_141,0.10153216
bower-install,topic_0,0.0
async.js,topic_823,0.08140814
angular-directive,topic_1340,0.30149516
kohana-3.3,topic_0,0.0
thread-synchronization,topic_841,0.01735597
event-driven-design,topic_0,0.0
jquery-ui-datepicker,topic_465,0.23986487
lowpass-filter,topic_0,0.0
rest,topic_798,0.57273203
mingw-w64,topic_0,0.0
graylog,topic_0,0.0
case-insensitive,topic_656,0.14663038
react-native-web,topic_0,0.0
configparser,topic_1042,0.05482731
il,topic_1059,0.03437816
intel-ipp,topic_0,0.0
getchar,topic_38,0.07751678
rails-activerecord,topic_674,0.11594592
coredump,topic_1090,0.031952374
facebook-unity-sdk,topic_1439,0.105610564
app-inventor,topic_490,0.08241455
commit,topic_564,0.4580802
shell-exec,topic_1189,0.061188456
subtotal,topic_0,0.0
tasm,topic_50,0.23290846
graphql-js,topic_180,0.068384044
vml,topic_0,0.0
objectmapper,topic_1424,0.08206176
x86-64,topic_585,0.1420633
customdialog,topic_1400,0.020740535
wininet,topic_0,0.0
elastalert,topic_0,0.0
foreign-keys,topic_715,0.5887443
cryptojs,topic_0,0.0
uianimation,topic_0,0.0
attr,topic_247,0.24673598
domino-designer-eclipse,topic_0,0.0
vba,topic_1482,0.3424116
codeigniter-2,topic_812,0.21596731
color-space,topic_0,0.0
sitecore,topic_1102,0.5389866
wcf-binding,topic_73,0.18183967
edit,topic_533,0.26583523
cpanel,topic_952,0.29124144
angularjs-ng-transclude,topic_0,0.0
sonata,topic_766,0.12974939
windows-phone,topic_1212,0.3127286
blogengine.net,topic_0,0.0
optimization,topic_710,1.0
multiprocess,topic_0,0.0
information-schema,topic_0,0.0
file-format,topic_0,0.0
aws-glue,topic_1106,0.04274789
excel-formula,topic_509,0.46071437
termination,topic_0,0.0
autoloader,topic_0,0.0
stdstring,topic_651,0.042725343
parquet,topic_1225,0.3002219
chartist.js,topic_0,0.0
datefield,topic_0,0.0
jquery-jtable,topic_0,0.0
chroot,topic_0,0.0
permissions,topic_1233,0.6090909
lynx,topic_0,0.0
ionic-native,topic_483,0.14537597
sonarqube-msbuild-runner,topic_0,0.0
classnotfoundexception,topic_503,0.42577523
redux-form,topic_178,0.8274675
windows-kernel,topic_0,0.0
vgg-net,topic_0,0.0
filechooser,topic_0,0.0
recaptcha-v3,topic_0,0.0
backend,topic_498,0.39000472
rdp,topic_950,0.006788191
apache-kafka,topic_683,0.92433524
web-testing,topic_157,0.038503326
nodes,topic_1312,0.5535779
isnumeric,topic_0,0.0
overlapping,topic_0,0.0
resume,topic_0,0.0
httplistener,topic_0,0.0
w3c-geolocation,topic_0,0.0
function-call,topic_0,0.0
filemaker,topic_1093,0.03969094
yii2,topic_1456,0.6626209
bootstrap-select,topic_0,0.0
producer-consumer,topic_1027,0.13061935
ibm-mobilefirst,topic_989,0.32341528
clang-tidy,topic_0,0.0
packets,topic_0,0.0
zsh,topic_298,0.11926013
stress-testing,topic_0,0.0
scrypt,topic_0,0.0
gerrit,topic_80,0.11447146
synthesis,topic_0,0.0
vi,topic_1245,0.059751604
jtextarea,topic_742,0.26649854
android-windowmanager,topic_0,0.0
azure-deployment,topic_0,0.0
sqlite,topic_1350,0.94593614
storybook,topic_0,0.0
wasapi,topic_0,0.0
logcat,topic_1136,0.47328606
manual-testing,topic_0,0.0
export,topic_1125,0.24663013
fetchall,topic_0,0.0
messaging,topic_1490,0.33633587
spring-data-neo4j-4,topic_873,0.054576162
universal-binary,topic_0,0.0
google-geocoding-api,topic_568,0.07491857
heroku,topic_598,0.606094
fixed-header-tables,topic_0,0.0
unirest,topic_0,0.0
view,topic_732,0.9180443
pyc,topic_0,0.0
actionbarsherlock,topic_1294,0.048002552
linux-capabilities,topic_0,0.0
osx-lion,topic_799,0.049388733
mediator,topic_0,0.0
concurrentmodification,topic_1265,0.020866774
opentk,topic_1313,0.25898305
layoutsubviews,topic_0,0.0
cross-join,topic_0,0.0
google-chrome-extension,topic_1417,0.9307945
systemctl,topic_0,0.0
braces,topic_0,0.0
fadeout,topic_1311,0.20150846
ejs,topic_0,0.0
line-breaks,topic_478,0.13321409
k-means,topic_461,0.22769552
polygon,topic_456,0.6785336
pixels,topic_110,0.22489232
memory-address,topic_1371,0.035886448
bash,topic_312,0.9210093
vtable,topic_923,0.04601803
shutil,topic_358,0.1068479
viewer,topic_0,0.0
snappy,topic_0,0.0
rtsp,topic_399,0.037410915
koin,topic_0,0.0
centroid,topic_0,0.0
mnesia,topic_1138,0.010763292
domxpath,topic_609,0.07967975
swift-playground,topic_712,0.08549618
swing,topic_1380,0.8106152
kibana-6,topic_0,0.0
android-sqlite,topic_599,0.734899
webdav,topic_50,0.45886442
matlab-figure,topic_216,0.035484295
lotusscript,topic_752,0.11024534
.net,topic_176,0.9579321
activeadmin,topic_1094,0.19779499
php-gd,topic_0,0.0
tfs2017,topic_34,0.025824964
tornado,topic_953,0.4158464
aws-sdk,topic_1441,0.039650965
asp.net-mvc-2,topic_0,0.0
windows-security,topic_0,0.0
android-8.0-oreo,topic_939,0.16170312
bcrypt,topic_404,0.26098716
rascal,topic_0,0.0
viewgroup,topic_1301,0.06302083
sharepoint-2016,topic_0,0.0
filenotfoundexception,topic_402,0.07015131
nested-form-for,topic_0,0.0
x11,topic_37,0.21386044
createinstance,topic_0,0.0
base-class,topic_0,0.0
do-while,topic_725,0.2447979
mesh,topic_1205,0.17084494
pylons,topic_1487,0.10759411
.net-standard,topic_103,0.21801665
elementor,topic_0,0.0
feature-engineering,topic_0,0.0
qprocess,topic_1040,0.40711462
rtf,topic_211,0.1005104
entity-relationship,topic_731,0.41133913
getimagedata,topic_0,0.0
inline,topic_1154,0.22132139
pyodbc,topic_940,0.082629226
dotnet-cli,topic_0,0.0
glyph,topic_0,0.0
s4sdk,topic_0,0.0
c,topic_469,0.9818718
runas,topic_0,0.0
structuremap3,topic_0,0.0
internal-server-error,topic_0,0.0
array-key,topic_0,0.0
strong-parameters,topic_387,0.19162464
devise,topic_336,0.2714735
web-frameworks,topic_0,0.0
instrumentation,topic_1139,0.08008333
boost-mpl,topic_805,0.023529412
upload,topic_1157,0.10917475
certbot,topic_0,0.0
binaryfiles,topic_1154,0.15624778
winreg,topic_0,0.0
console,topic_651,0.5439341
fitnesse,topic_0,0.0
swagger-codegen,topic_347,0.032501414
caption,topic_0,0.0
bounds,topic_0,0.0
access-token,topic_1342,0.15179493
macos,topic_1292,0.9233359
qtsql,topic_0,0.0
dft,topic_0,0.0
excel-dna,topic_0,0.0
darknet,topic_0,0.0
udid,topic_0,0.0
javac,topic_822,0.27870193
suffix-tree,topic_0,0.0
ebay-api,topic_856,0.21374765
sccm,topic_0,0.0
python-3.3,topic_940,0.047382373
complex-event-processing,topic_1043,0.03928401
mouseout,topic_0,0.0
data-class,topic_0,0.0
rpm,topic_1197,0.6348792
twisted.internet,topic_0,0.0
meld,topic_0,0.0
trigonometry,topic_508,0.27721518
getelementsbyclassname,topic_905,0.047502548
git-config,topic_0,0.0
motorola,topic_0,0.0
redux,topic_421,0.61004514
sparql,topic_807,0.27069122
firebase-storage,topic_1384,0.030701345
delay,topic_258,0.27275547
miniconda,topic_0,0.0
ternary,topic_0,0.0
git-push,topic_1105,0.012274649
branch,topic_93,0.4801413
macros,topic_75,0.050904855
cpack,topic_0,0.0
swiftui,topic_743,0.005554554
pear,topic_27,0.2457297
button,topic_1284,0.73179305
oracle-ucm,topic_0,0.0
native-base,topic_889,0.12396055
certificate,topic_1444,0.4059889
ng-controller,topic_0,0.0
magic-methods,topic_623,0.1305842
faker,topic_0,0.0
ssis,topic_249,0.6732223
heap-memory,topic_155,0.16055046
qtableview,topic_497,0.0131385485
core-data,topic_501,0.521321
idris,topic_0,0.0
react-native-navigation,topic_1064,0.011592786
silverlight,topic_192,0.769205
http-status-code-404,topic_1130,0.3799084
dropwizard,topic_503,0.38640863
cover,topic_0,0.0
node-red,topic_1392,0.13938032
facebook-sdk-4.x,topic_0,0.0
pug,topic_606,0.32303238
snort,topic_0,0.0
mongoosastic,topic_0,0.0
timedelta,topic_1405,0.1292191
glx,topic_0,0.0
rajawali,topic_0,0.0
iqueryable,topic_420,0.080734424
authentication,topic_1422,0.49174348
svn-hooks,topic_0,0.0
dwarf,topic_0,0.0
isometric,topic_0,0.0
cppunit,topic_0,0.0
stdin,topic_633,0.3364987
documentlistener,topic_0,0.0
deployment,topic_290,0.5540328
.post,topic_0,0.0
payment,topic_1068,0.22360684
knockout-2.0,topic_977,0.052606508
abstraction,topic_0,0.0
set,topic_1443,0.5174865
datanucleus,topic_1014,0.21705619
save,topic_574,0.6791448
collision,topic_364,0.16519037
opc,topic_0,0.0
specman,topic_0,0.0
actionfilterattribute,topic_0,0.0
scala-2.10,topic_1212,0.026609363
surfaceview,topic_442,0.12822266
google-cloud-pubsub,topic_1006,0.35595822
detect,topic_0,0.0
yarn,topic_1444,0.16596606
versioning,topic_0,0.0
clickjacking,topic_0,0.0
exchange-server-2010,topic_206,0.30092844
bitvector,topic_0,0.0
git-filter-branch,topic_635,0.052815914
gridextra,topic_1400,0.02735245
gtk#,topic_603,0.025467651
fft,topic_1383,0.272358
initialization,topic_32,0.5821537
drop-down-menu,topic_1372,0.77844095
urldecode,topic_0,0.0
haproxy,topic_900,0.08247333
page-tables,topic_0,0.0
nsuserdefaults,topic_803,0.13043478
mgcv,topic_0,0.0
referrer,topic_0,0.0
keyword,topic_0,0.0
lex,topic_874,0.043744106
jsf-2.3,topic_0,0.0
izpack,topic_0,0.0
download,topic_729,0.8118743
custom-lists,topic_0,0.0
selectedindexchanged,topic_0,0.0
is-empty,topic_0,0.0
ms-word,topic_1351,0.9656552
go-ethereum,topic_0,0.0
fileshare,topic_0,0.0
c++17,topic_1329,0.26950628
jags,topic_0,0.0
redactor,topic_0,0.0
flex-lexer,topic_874,0.05077115
email-attachments,topic_765,0.30821165
jsf,topic_689,0.9722089
docusignapi,topic_947,0.093165174
everyauth,topic_0,0.0
flash-cs3,topic_0,0.0
topojson,topic_863,0.05473251
logic,topic_802,0.3303929
decorator,topic_953,0.42969984
cvxopt,topic_0,0.0
opensips,topic_0,0.0
dart-mirrors,topic_0,0.0
firefox-addon,topic_1205,0.6382544
clob,topic_556,0.09629214
getdate,topic_0,0.0
amazon-cloudsearch,topic_0,0.0
hole-punching,topic_0,0.0
amazon-ses,topic_126,0.073312916
edmx,topic_1118,0.008164789
qabstractitemmodel,topic_0,0.0
swift4.2,topic_612,0.06346535
simplify,topic_0,0.0
gem,topic_893,0.5611511
inetaddress,topic_0,0.0
task-parallel-library,topic_1337,0.26619342
android-runonuithread,topic_0,0.0
postgresql-9.6,topic_382,0.077172086
nodemailer,topic_638,0.019552652
vcenter,topic_0,0.0
html5-history,topic_341,0.08309179
google-photos-api,topic_0,0.0
transaction-isolation,topic_0,0.0
asp.net-mvc-3,topic_907,0.9504439
broadcastreceiver,topic_380,0.22208065
olingo,topic_0,0.0
log4j,topic_829,0.62221014
sendmessage,topic_0,0.0
rust,topic_314,0.7500852
monk,topic_0,0.0
crc,topic_198,0.19942057
scripting,topic_298,0.54229176
revision,topic_0,0.0
polynomial-math,topic_0,0.0
timezone,topic_0,0.0
graph-theory,topic_537,0.072946504
host,topic_1316,0.06232775
wix3.8,topic_0,0.0
properties,topic_1104,0.64708567
spark-java,topic_0,0.0
perspective,topic_0,0.0
twitter,topic_1493,0.8668331
android-touch-event,topic_0,0.0
amazon-s3,topic_1333,0.7370325
hbm2ddl,topic_0,0.0
treeview,topic_787,0.4085787
html-to-pdf,topic_0,0.0
expert-system,topic_0,0.0
.net-core-2.1,topic_0,0.0
alerts,topic_0,0.0
backbone.js-collections,topic_158,0.055393893
android-architecture-navigation,topic_600,0.1682813
single-page-application,topic_288,0.5846686
hsm,topic_0,0.0
snmp,topic_747,0.23868264
pdf-reader,topic_0,0.0
blockui,topic_0,0.0
android-scroll,topic_0,0.0
graalvm,topic_0,0.0
netty,topic_936,0.36885464
unix-timestamp,topic_546,0.27240855
hresult,topic_0,0.0
list,topic_1281,0.8179004
google-cloud-endpoints-v2,topic_0,0.0
visual-studio-macros,topic_0,0.0
webmatrix-2,topic_0,0.0
meteor,topic_1495,0.6472729
android-download-manager,topic_337,0.051146038
smalltalk,topic_930,0.14918919
mamp-pro,topic_0,0.0
fuzzy-comparison,topic_0,0.0
crontrigger,topic_0,0.0
winforms,topic_1086,0.8176125
javascript,topic_0,0.0
dom,topic_1370,0.91902035
aggregation,topic_35,0.09260927
report-designer,topic_0,0.0
igraph,topic_1011,0.07938832
pivotviewer,topic_0,0.0
geturl,topic_0,0.0
hl7-v2,topic_0,0.0
browser-cache,topic_0,0.0
codemirror,topic_1185,0.25175187
wp-query,topic_243,0.1642124
typescript3.0,topic_0,0.0
swipe-gesture,topic_0,0.0
rich-text-editor,topic_247,0.17857933
debounce,topic_0,0.0
parameter-passing,topic_1029,0.6156439
sqldatetime,topic_0,0.0
coinbase-api,topic_0,0.0
vpn,topic_871,0.17346619
caroufredsel,topic_0,0.0
bad-request,topic_0,0.0
key-bindings,topic_1260,0.058757063
head,topic_0,0.0
material-ui,topic_410,0.17131664
custom-action,topic_951,0.04467029
google-tasks-api,topic_0,0.0
cookies,topic_1474,0.873841
boolean-operations,topic_0,0.0
memory-dump,topic_0,0.0
signalr.client,topic_121,0.050473187
export-to-pdf,topic_0,0.0
zurb-foundation-5,topic_0,0.0
detours,topic_0,0.0
aes,topic_324,0.11193183
shader,topic_969,0.4100812
ava,topic_0,0.0
express-graphql,topic_0,0.0
ob-start,topic_0,0.0
framebuffer,topic_1174,0.09030858
class-template,topic_0,0.0
arrays,topic_0,0.0
mouse-position,topic_0,0.0
shiny-reactivity,topic_883,0.017622905
xmlhttprequest,topic_1028,0.48083776
ordereddictionary,topic_633,0.047815885
calayer,topic_373,0.088258
ini,topic_0,0.0
currying,topic_1275,0.26782078
jsf-2,topic_422,0.7894815
flask,topic_555,0.7407933
jss,topic_0,0.0
opencart2.x,topic_912,0.23498309
extentreports,topic_0,0.0
trailing-slash,topic_0,0.0
wmic,topic_0,0.0
dsn,topic_0,0.0
subquery,topic_0,0.0
chaining,topic_550,0.14535902
livebindings,topic_0,0.0
mousemove,topic_341,0.13349436
photoshop-script,topic_1425,0.11074169
external-accessory,topic_0,0.0
keylistener,topic_1289,0.1699278
toolkit,topic_0,0.0
spring-data-mongodb,topic_1465,0.027399994
nscollectionview,topic_0,0.0
spring-3,topic_369,0.14524473
css-selectors,topic_1132,0.33178195
jupyter,topic_1412,0.26537398
dreamhost,topic_0,0.0
pytz,topic_396,0.008510168
reference,topic_754,0.27560467
pywin32,topic_951,0.05563696
cluster-analysis,topic_461,0.4131549
corpus,topic_0,0.0
xeon-phi,topic_0,0.0
data-access,topic_0,0.0
scrollpane,topic_0,0.0
sonar-runner,topic_79,0.027724134
bloodhound,topic_0,0.0
chai,topic_1216,0.18400905
wss,topic_583,0.03075148
node-inspector,topic_0,0.0
multifile-uploader,topic_0,0.0
qtip,topic_0,0.0
java,topic_0,0.0
extraction,topic_0,0.0
hiddenfield,topic_0,0.0
android-espresso,topic_1056,0.034531407
graph,topic_145,0.16273852
mgo,topic_928,0.15562484
rpgle,topic_1179,0.039088238
integer-division,topic_0,0.0
resin,topic_0,0.0
bouncycastle,topic_324,0.04947696
digital,topic_0,0.0
linter,topic_0,0.0
jsx,topic_0,0.0
phpinfo,topic_0,0.0
junit,topic_1138,0.60147643
facebook-instant-articles,topic_0,0.0
morse-code,topic_0,0.0
wsgi,topic_396,0.037374742
gojs,topic_0,0.0
parent,topic_502,0.1366228
birt,topic_905,0.20377167
catia,topic_0,0.0
ggplot2,topic_780,0.7154454
delegates,topic_993,0.22813858
laravel-5.5,topic_699,0.03213606
jasmine-node,topic_0,0.0
brainfuck,topic_0,0.0
offlineapps,topic_0,0.0
undertow,topic_0,0.0
facebook-sdk-4.0,topic_545,0.16621336
slf4j,topic_654,0.3377749
magic-numbers,topic_0,0.0
octopus-deploy,topic_0,0.0
binding,topic_947,0.38252646
docker-swarm-mode,topic_0,0.0
libgit2sharp,topic_1186,0.030102946
backslash,topic_263,0.09373476
securitymanager,topic_0,0.0
assertions,topic_1257,0.23918495
visualsvn-server,topic_42,0.005476914
icriteria,topic_0,0.0
ng-switch,topic_0,0.0
interpolation,topic_1381,0.6371039
summernote,topic_160,0.12920168
dotfiles,topic_0,0.0
gwt,topic_181,0.87305677
adobecreativesdk,topic_0,0.0
kohana-orm,topic_0,0.0
database-connection,topic_1228,0.4937588
cortex-a8,topic_0,0.0
mean-stack,topic_413,0.4266301
akka.net,topic_0,0.0
rabbitmq,topic_1129,0.49839035
jscrollbar,topic_0,0.0
heidisql,topic_0,0.0
python-import,topic_131,0.18638626
asteriskami,topic_0,0.0
anorm,topic_0,0.0
ios12,topic_699,0.008691646
differential-equations,topic_415,0.047557186
embedded-database,topic_0,0.0
kmz,topic_0,0.0
rijndael,topic_0,0.0
tk,topic_945,0.12384545
gtk,topic_0,0.0
dom-events,topic_53,0.16704841
mercurial,topic_914,0.6543505
system.reflection,topic_1486,0.060004123
pygments,topic_0,0.0
satellite,topic_0,0.0
shell,topic_1033,0.6110105
orientdb,topic_527,0.12515591
code-folding,topic_0,0.0
ireport,topic_445,0.12813902
.net-4.5,topic_1059,0.2569695
device-admin,topic_0,0.0
android-intentservice,topic_0,0.0
operator-precedence,topic_787,0.07253807
awtrobot,topic_761,0.113962844
activity-indicator,topic_0,0.0
execution,topic_0,0.0
tfs2015,topic_64,0.17006099
opengl-es,topic_0,0.0
google-cloud-speech,topic_0,0.0
rake-task,topic_796,0.0728987
bitwise-or,topic_0,0.0
tkinter-canvas,topic_377,0.23027226
google-chrome-os,topic_0,0.0
special-characters,topic_329,0.47269174
split,topic_1273,0.44392207
django-testing,topic_302,0.16198152
hyperledger-sawtooth,topic_0,0.0
mongodb-java,topic_882,1.0
highcharts,topic_0,0.0
axios,topic_123,0.041590434
win32ole,topic_0,0.0
triples,topic_0,0.0
outlook-restapi,topic_191,0.021282
py2neo,topic_843,0.12815082
webhdfs,topic_0,0.0
opera-extension,topic_0,0.0
char,topic_1273,0.26983753
ranking,topic_1309,0.094242424
amqp,topic_1129,0.10145875
reactive-programming,topic_82,0.11410903
pywinauto,topic_6,0.091950096
fiddlercore,topic_0,0.0
firebase,topic_1384,0.6438015
kodi,topic_0,0.0
jsviews,topic_0,0.0
geode,topic_0,0.0
chess,topic_0,0.0
linux-device-driver,topic_1122,0.13242705
titanium-alloy,topic_239,0.057617065
pagination,topic_721,0.8166753
user-profile,topic_0,0.0
regex,topic_0,0.0
scim,topic_0,0.0
core-video,topic_0,0.0
error-handling,topic_783,0.6469818
classnotfound,topic_0,0.0
mining,topic_0,0.0
pymysql,topic_944,0.21810167
salesforce,topic_1141,0.58464086
montecarlo,topic_0,0.0
nginx-ingress,topic_1091,0.0076511092
scons,topic_733,0.009204042
watson-conversation,topic_1231,0.024229473
hashicorp-vault,topic_0,0.0
enterprise-library,topic_594,0.14492092
kibana,topic_1204,0.46123523
regfreecom,topic_0,0.0
tomcat9,topic_0,0.0
search,topic_69,0.79599726
ngrok,topic_0,0.0
aws-ec2,topic_0,0.0
state-space,topic_0,0.0
fluentvalidation,topic_708,0.039740145
theos,topic_669,0.04914719
swfloader,topic_0,0.0
nlog,topic_1434,0.047462497
microservices,topic_486,0.19897796
canvg,topic_0,0.0
volumes,topic_0,0.0
uiinterfaceorientation,topic_1085,0.0026069365
cytoscape.js,topic_937,0.0817722
encryption-symmetric,topic_0,0.0
android-xmlpullparser,topic_0,0.0
laravel-5.3,topic_257,0.026869789
android-file,topic_1107,0.04652517
distribution,topic_277,0.32699034
octave,topic_685,0.19294894
asp.net,topic_185,0.6553089
v4l2,topic_0,0.0
runtime-error,topic_1288,0.23529613
bluetooth-gatt,topic_0,0.0
rxjs,topic_1489,0.70513445
headphones,topic_0,0.0
jdb,topic_0,0.0
dojox.charting,topic_0,0.0
ld-preload,topic_0,0.0
shared,topic_6,0.21808238
sequelize.js,topic_425,0.021850316
caching,topic_1402,0.7588827
h.264,topic_698,0.15193987
buddypress,topic_271,0.053975414
fopen,topic_329,0.28573072
android-xml,topic_677,0.33931124
cp,topic_0,0.0
format-string,topic_0,0.0
mailmessage,topic_0,0.0
ntfs,topic_1003,0.044385575
case,topic_1031,0.23058333
reactjs,topic_123,0.9558335
release-management,topic_0,0.0
widget,topic_244,0.4496683
vmware,topic_256,0.060214162
jdbcrealm,topic_0,0.0
udev,topic_1270,0.012410542
rider,topic_0,0.0
progressive-web-apps,topic_88,0.35679904
skinning,topic_0,0.0
emu8086,topic_1273,0.010317087
elasticsearch-5,topic_1023,0.06340335
query-parameters,topic_0,0.0
speech-recognition,topic_1073,0.16078494
byte,topic_678,1.0
ar,topic_0,0.0
opengl-es-1.1,topic_0,0.0
gdata,topic_1224,0.13699007
xsd,topic_509,0.31906587
angular2-template,topic_992,0.35747245
atmelstudio,topic_0,0.0
google-form,topic_1442,0.6186715
wtforms,topic_1418,0.03777717
ng-admin,topic_0,0.0
spotfire,topic_1226,0.010649561
apache-spark,topic_1087,0.64693016
privileges,topic_437,0.09220861
form-data,topic_378,0.14479181
ftplib,topic_1134,0.020180723
django-1.8,topic_0,0.0
tabbedpage,topic_0,0.0
android-4.2-jelly-bean,topic_1294,0.012044172
tagging,topic_0,0.0
localdate,topic_0,0.0
rails-admin,topic_1147,0.054083187
web-audio-api,topic_1052,0.156417
webpack-2,topic_660,0.20354995
scala-cats,topic_190,0.089001805
tsql,topic_1071,0.51243687
pretty-print,topic_148,0.03215434
honeypot,topic_0,0.0
mp4parser,topic_0,0.0
adafruit,topic_0,0.0
adobe-brackets,topic_0,0.0
symfony-3.4,topic_1491,0.18376866
cucumber-java,topic_451,0.1494222
appcode,topic_0,0.0
webproxy,topic_0,0.0
facebook-javascript-sdk,topic_1401,0.5133733
daydream,topic_0,0.0
subtree,topic_0,0.0
xbox360,topic_0,0.0
windows-10,topic_832,0.40035644
.lib,topic_0,0.0
x3d,topic_0,0.0
nskeyedunarchiver,topic_0,0.0
adobe-illustrator,topic_439,0.025299981
